Subject,Condition,cType,gType,pType,trialsequence,stimulusNo,word1,word2,word3,word4,word5,word6,wl1,wl2,wl3,wl4,wl5,wl6,probeAns,probeACC,probeRT
3,2,1,1,5,350,317,700.705608,367.011669,433.689796,367.239534,333.563465,333.539349,4,4,3,3,3,4,f,1,1919.699453
2,1,1,0,0,325,187,166.730254,166.94266,166.821153,133.013684,450.978149,316.973238,4,3,1,3,3,3,j,1,718.433613
2,1,3,1,2,343,191,250.322319,183.560405,166.869076,183.450337,250.309024,333.656219,3,2,1,3,3,3,j,1,952.035541
2,1,3,2,8,305,193,233.532053,216.888956,216.946463,183.516501,216.823719,283.810097,3,3,3,3,3,4,f,1,868.564056
2,1,0,0,3,306,194,200.164545,216.923584,183.534124,200.267502,216.880917,383.492756,4,3,3,4,3,3,f,1,1218.780512
3,2,2,2,1,234,323,567.330803,517.186633,433.757506,400.407312,400.405766,400.376703,3,3,3,4,3,4,j,1,1219.009614
2,4,1,2,5,275,206,283.588416,316.992407,300.397542,316.94603,333.718673,366.93963,4,3,3,2,3,4,f,1,1168.925733
2,4,3,1,8,309,207,266.888739,183.530105,200.148159,266.945938,267.013957,367.075978,3,3,2,2,3,3,f,1,835.287447
2,4,2,3,7,296,209,567.131383,233.572865,233.575956,233.59698,216.978309,366.8645,3,4,3,3,3,2,f,1,1219.008686
3,2,0,3,0,207,324,533.877035,500.565488,417.017018,400.399274,450.595386,450.304139,4,3,4,4,4,4,j,1,1502.615962
2,4,3,3,2,229,213,200.147231,200.18155,200.222671,200.280796,233.478256,250.245643,3,3,3,4,3,4,j,1,918.641443
2,1,3,3,2,182,214,333.771852,416.988882,250.232348,316.997045,333.64447,567.244852,3,3,2,3,3,3,j,1,685.119284
3,2,0,2,0,192,345,746.366994,800.747533,483.809232,517.1956,400.415351,417.119047,4,3,2,4,3,4,j,1,1018.515484
3,2,1,2,5,340,347,750.747749,333.730422,333.600876,417.165733,450.466767,417.049172,4,3,2,3,3,4,f,1,1936.498067
3,2,3,2,8,310,348,600.539703,433.765545,400.482133,467.025768,417.189849,400.313013,3,3,3,3,3,4,f,1,1068.881335
2,1,2,0,6,178,229,183.511554,283.597692,250.270995,266.918111,350.418968,400.419061,3,3,1,4,2,2,f,1,1385.917955
4,2,2,1,1,61,11,850.827084,367.256848,950.740391,400.329399,383.763906,433.856753,3,3,2,4,3,2,j,1,1319.05834
4,2,3,2,2,141,15,533.879817,567.360175,767.233474,383.887578,383.401548,433.889835,3,3,2,3,3,4,j,1,1068.870514
4,2,3,2,8,88,18,583.911755,617.321312,400.358153,450.440487,400.470694,533.79232,3,2,2,3,3,3,f,1,1068.773432
4,2,0,1,0,164,21,834.226036,400.391544,383.770399,383.636834,367.059901,784.108764,4,3,2,3,3,3,j,1,801.900151
4,2,3,3,2,105,49,567.286591,450.37525,316.3589,1067.856407,384.314863,583.812818,3,3,2,3,3,3,j,1,1152.25512
4,2,0,2,0,20,50,500.51571,800.788963,367.074432,583.87249,417.085346,483.919299,4,3,4,4,3,4,j,1,1819.705142
4,2,2,3,7,129,57,517.099754,533.952165,483.785734,417.226641,366.89449,517.273513,3,3,2,4,3,4,f,1,1636.146593
4,2,3,0,2,113,93,684.04767,383.640544,367.073505,1184.398588,383.511925,333.512142,3,3,4,3,4,4,j,1,934.661545
4,2,2,2,1,26,103,417.661037,350.215219,383.72464,834.325282,500.370087,317.027035,3,3,4,4,3,2,j,1,1084.591949
4,2,0,1,3,51,104,667.181656,450.437704,350.390833,417.020728,600.694601,333.647562,4,3,2,4,3,3,f,1,2070.052814
2,4,0,1,3,177,254,517.083677,200.145994,400.366501,333.723311,300.323648,416.982699,4,4,2,4,3,2,f,1,1335.845515
2,1,1,1,0,331,262,490.680113,66.394919,617.647186,333.665495,283.66231,350.260978,4,4,1,3,3,4,j,1,785.154407
2,4,1,2,1,283,263,417.023511,232.857425,200.899463,250.209778,333.664876,467.160879,4,3,3,2,3,4,j,1,651.718694
2,1,1,3,1,324,264,216.866695,166.218873,200.82526,183.500115,183.533506,400.344858,4,4,1,3,3,3,j,1,818.910243
4,2,1,3,5,38,112,550.968441,500.551266,884.196138,467.044937,383.8378,433.774511,4,3,2,3,3,3,f,1,1686.232946
2,4,2,1,1,197,272,483.834584,133.671925,516.945474,283.640358,233.630063,417.033713,3,4,3,4,3,2,j,1,1068.902359
2,4,0,1,0,288,275,533.986793,250.270686,216.791256,367.156365,216.975835,533.679469,4,4,2,2,4,4,j,1,1419.138294
2,1,0,1,3,285,277,533.280938,216.948009,184.117854,200.25668,183.421892,533.875798,4,2,3,4,3,5,f,1,1068.803731
4,2,2,2,6,142,121,767.434131,417.08411,450.463057,1601.600186,367.037949,433.757197,3,5,4,4,3,3,f,1,1085.148162
2,4,0,2,3,242,283,183.470124,166.851762,150.16538,166.795182,383.770399,183.570607,4,4,3,2,3,4,f,1,1068.866186
2,4,3,3,2,230,285,216.868859,183.628733,200.164854,183.512482,200.091579,266.985512,3,3,3,4,3,3,j,1,768.72217
2,1,0,3,4,205,286,250.28429,233.566063,216.890811,233.545966,217.006444,483.817889,4,3,3,4,3,3,f,1,1285.742465
2,4,3,1,2,192,287,533.800668,350.415876,467.126869,350.432881,333.604277,450.432448,3,3,3,4,2,4,j,1,1285.591895
2,4,3,0,7,199,291,350.345384,250.302841,250.200812,316.46433,434.322067,367.115553,3,3,3,4,3,4,f,1,852.108631
2,4,2,0,1,316,294,199.78611,200.675927,216.915236,216.921729,250.221527,283.670349,3,4,3,3,2,2,j,1,1018.747987
4,2,0,0,0,57,138,733.65758,467.6837,650.650172,483.844478,350.300244,417.132651,4,2,2,4,2,3,j,1,1169.097019
4,2,0,3,4,69,141,567.243924,533.893112,383.678882,617.278954,617.335534,317.011267,4,4,2,4,3,4,f,1,1002.091904
2,4,1,1,5,248,305,183.423129,166.845269,150.137244,200.214941,383.701761,333.640451,4,3,2,4,3,3,f,1,1035.520938
2,1,1,3,5,345,308,350.370736,183.491458,200.224216,467.177884,216.780743,250.278725,4,2,3,3,3,3,f,1,1102.158872
4,2,2,3,2,127,157,601.226389,383.603442,367.019708,851.083703,366.80792,383.796061,3,3,4,4,3,4,j,1,1152.244607
4,2,1,0,0,94,159,600.525171,467.092859,366.681466,467.473458,450.429666,567.285663,4,3,2,3,2,2,j,1,1235.712073
4,2,3,3,8,136,162,817.463905,633.982959,467.368028,483.515821,567.281644,1034.354407,3,3,2,3,3,2,f,1,1152.350037
4,2,0,2,3,231,181,1000.930628,433.844385,817.480601,600.647915,383.589838,684.016753,4,3,4,4,3,2,f,1,1402.779951
4,2,2,3,7,277,186,533.940416,450.395965,483.68927,500.605063,583.934944,800.692808,3,3,4,4,3,4,f,1,851.869017
4,2,1,1,0,178,242,1268.643948,533.772223,583.840644,383.682901,617.321621,583.872181,4,4,2,3,3,4,j,1,1435.838589
2,4,0,0,3,180,328,233.434662,232.741792,251.109488,433.788733,283.576358,400.467602,4,4,3,3,3,3,f,1,1151.481554
2,1,1,2,5,303,329,216.977999,383.659094,267.008083,266.836488,266.977783,433.807593,4,3,3,3,3,3,f,1,1686.17513
2,4,0,2,0,221,330,200.193299,216.871951,200.205975,233.577193,233.571628,250.342106,4,4,3,3,5,3,j,1,1252.327653
2,1,2,1,6,289,332,583.956586,350.304572,166.904322,216.880917,216.824647,834.159871,3,3,2,4,4,4,f,1,1302.354644
2,4,2,3,7,340,338,183.344288,166.931839,166.805076,350.397944,266.864933,867.750607,3,4,3,4,3,4,f,1,1152.241207
2,1,0,2,0,347,339,183.515265,183.61482,183.428076,200.205666,200.29069,332.995195,4,2,1,4,3,4,j,1,1018.857127
2,4,2,2,6,198,340,216.95883,183.414781,183.443535,350.473075,333.70476,366.857389,3,4,2,2,3,2,f,1,1452.520642
4,2,3,0,7,310,244,633.953278,517.169628,383.748756,450.428738,467.155004,550.406354,3,3,2,3,2,3,f,1,867.811206
2,1,2,3,7,295,344,567.202803,233.507937,200.282342,216.881845,266.937281,467.177574,3,3,2,4,3,4,f,1,935.373584
4,2,3,1,2,232,245,767.362092,500.407498,767.518537,383.785858,383.656312,650.88051,3,4,3,3,2,3,j,1,1802.836963
4,2,1,2,1,215,246,717.383642,467.118212,433.687322,433.833873,450.370304,767.424237,4,3,4,3,3,2,j,1,2653.844299
2,1,2,2,6,227,349,266.955831,233.485676,200.15527,200.251733,233.583067,383.830689,3,3,3,4,3,3,f,1,918.875492
2,1,0,0,0,286,352,533.876416,417.025984,333.633958,266.971909,350.354659,433.757197,4,2,2,4,2,3,j,1,984.496227
4,2,2,1,6,227,247,967.640106,433.761216,684.022009,400.506559,366.911804,433.713912,3,2,3,4,3,3,f,1,1102.555239
3,1,0,1,0,116,3,784.210484,834.119369,417.094931,433.812231,951.026999,667.27039,4,3,4,4,3,4,j,1,2236.681658
3,1,2,3,2,75,7,483.857464,683.989236,583.928451,500.434396,617.330278,800.798238,3,3,3,4,3,3,j,1,1602.714776
4,2,1,3,1,285,248,683.924926,417.1444,417.120902,834.061553,467.137072,483.815106,4,3,3,3,4,3,j,1,1185.622937
3,4,1,0,0,63,9,917.599202,667.252148,467.287024,417.010216,433.769873,383.6795,4,3,2,2,3,3,j,1,1102.083432
3,4,3,3,8,151,10,483.808304,533.87889,517.142421,467.053284,367.098857,367.061756,3,3,4,2,2,3,f,1,985.476942
4,2,0,0,3,200,252,734.079299,500.423266,767.466286,884.171095,383.860988,500.552812,4,3,3,4,3,3,f,1,952.176836
4,2,2,0,1,347,253,684.170105,467.050502,383.629104,400.483061,450.473878,366.908094,3,3,2,4,2,3,j,1,1318.984137
4,2,3,1,8,230,279,684.005622,600.604012,750.829063,483.800266,433.704327,983.797174,3,3,4,3,3,3,f,1,1735.990025
3,4,1,2,5,10,16,884.279616,817.34889,800.297368,884.786361,784.037962,533.925267,4,3,3,3,3,2,f,1,1185.035188
4,2,1,3,1,214,296,950.855714,417.094003,500.489121,450.454709,684.076115,383.736389,4,2,4,3,2,2,j,1,1435.869197
4,2,2,0,6,301,297,550.549194,417.089984,800.909542,467.015565,350.364243,417.055665,3,3,2,4,3,4,f,1,1969.677285
3,1,2,0,1,159,26,583.929688,700.804236,600.582369,950.927753,450.427502,450.671753,3,2,3,4,3,4,j,1,1736.072885
4,2,3,3,2,203,309,733.962121,583.820857,400.31796,434.023709,417.105752,550.502817,3,3,2,3,3,4,j,1,902.122018
3,1,0,2,3,143,29,667.316457,750.706937,567.262784,1384.726689,784.081247,383.71722,4,3,3,4,3,3,f,1,1435.876309
4,2,2,2,1,321,323,767.169783,483.997522,734.076517,400.393399,383.759887,483.781406,3,3,3,4,3,4,j,1,985.343377
3,1,1,2,1,133,38,684.002839,617.343572,667.279974,450.388545,533.934542,967.655256,4,3,2,3,3,4,j,1,1385.815308
3,4,3,2,2,44,39,850.852437,650.675216,483.777077,433.443999,567.545683,433.841912,3,3,3,2,3,4,j,1,967.731005
3,4,2,3,2,126,42,984.311338,667.346448,684.063439,433.703709,500.504889,417.091839,3,4,3,3,3,3,j,1,1419.187453
3,4,1,1,0,22,43,834.36733,750.560387,750.753005,1034.372957,550.067185,484.275473,4,3,3,3,3,3,j,1,2102.315626
3,4,3,2,8,50,44,684.041796,767.462885,650.547525,784.170909,617.31451,433.819651,3,3,4,3,3,3,f,1,1319.149857
3,4,0,3,4,155,46,767.790923,550.454586,550.772112,1067.598552,483.825927,450.437395,4,4,3,4,3,3,f,1,1469.228358
4,2,0,3,0,213,324,984.343802,950.846439,517.261145,600.535374,433.863245,767.399812,4,3,4,4,4,4,j,1,1369.09337
4,2,0,3,4,334,326,651.185361,400.395254,433.870665,517.065126,450.530149,567.231557,4,3,4,4,3,3,f,1,2520.297591
4,2,0,2,0,336,345,650.566694,483.812014,350.452669,867.428751,383.725877,1217.963971,4,3,2,4,3,4,j,1,1068.970688
4,2,1,2,5,247,347,533.915373,516.644952,934.91198,467.081729,416.725771,684.242762,4,3,2,3,3,4,f,1,1519.261842
4,2,3,2,8,271,348,767.369204,467.184376,784.104745,366.515437,400.858404,984.314739,3,3,3,3,3,4,f,1,1052.191552
5,2,2,1,1,173,11,233.290275,200.308313,216.963159,233.546584,317.050533,283.557189,3,3,2,4,3,2,j,1,718.41228
3,4,2,0,6,131,66,767.459793,433.630434,467.232608,383.793278,417.002177,400.373303,3,4,2,3,3,2,f,1,1368.181602
3,1,3,0,2,100,67,600.672031,433.794608,316.957779,2018.889281,667.162796,400.339293,3,2,3,3,3,4,j,1,1819.540659
3,1,0,3,4,3,70,784.20461,683.88597,850.885828,1351.361655,850.798331,700.735598,4,3,3,4,3,4,f,1,1435.49911
3,1,1,1,5,136,72,567.286282,517.233938,483.772439,1451.439444,917.587144,583.951639,4,3,3,3,3,4,f,1,1235.66786
3,4,2,1,6,87,75,767.476488,850.808224,517.143039,800.783088,667.477231,1167.861231,3,4,3,2,2,2,f,1,1185.6217
3,1,2,1,1,112,76,817.484929,700.703134,417.115337,450.419154,1751.770513,467.211584,3,3,2,4,3,4,j,1,1102.118061
5,2,3,2,2,87,15,416.932612,450.371231,433.774202,383.726186,367.061138,400.314249,3,3,2,3,3,4,j,1,1051.937407
3,1,3,3,2,37,81,717.375294,667.291414,567.240832,800.913562,567.130146,684.031593,3,3,3,3,3,2,j,1,1619.392192
5,2,3,2,8,12,18,367.002703,367.136577,350.189558,383.861916,383.573452,417.165733,3,2,2,3,3,3,f,1,1018.718924
3,1,3,3,8,83,90,566.745837,434.252192,400.438539,2419.15097,917.745443,400.139563,3,3,3,3,3,5,f,1,1686.042492
3,1,1,2,5,85,91,1034.576706,417.015781,933.803265,1535.237422,566.89548,434.112134,4,3,3,3,3,4,f,1,1152.31139
5,2,0,1,0,158,21,316.944794,316.94603,317.036001,266.973764,300.306953,350.318176,4,3,2,3,3,3,j,1,951.769956
5,2,3,3,2,50,49,300.348073,300.260885,367.041041,366.954471,400.454926,383.704853,3,3,2,3,3,3,j,1,1152.208124
3,1,0,3,0,45,99,817.322919,650.819602,800.803494,1034.343586,734.080845,650.646462,4,3,3,4,3,3,j,1,1402.525496
3,1,3,2,8,157,100,734.079299,517.114285,450.516854,400.398346,1985.355126,417.065559,3,3,2,3,2,3,f,1,1152.454849
5,2,2,3,7,133,57,300.377755,350.266234,333.702596,283.694464,350.287258,350.308282,3,3,2,4,3,4,f,1,818.513258
5,2,1,0,4,93,77,317.025798,383.628795,283.499064,250.304696,300.39847,417.089675,4,2,2,3,4,3,f,1,2437.389121
3,4,1,3,1,20,109,800.804112,767.393629,784.097943,634.039539,783.995605,750.255227,4,3,3,2,3,4,j,1,1118.874935
5,2,3,0,2,160,93,233.558333,300.292421,300.357349,400.269728,350.492244,433.705564,3,3,4,3,4,4,j,1,1235.640653
5,2,2,2,1,76,103,250.279343,216.869168,216.881536,250.262029,333.659929,283.615006,3,3,4,4,3,2,j,1,2537.098369
5,2,0,1,3,80,104,183.463632,200.333047,216.760338,250.251826,250.314589,283.553788,4,3,2,4,3,3,f,1,1569.001297
5,2,1,3,5,140,112,250.243788,250.192773,267.060334,300.278818,333.730113,350.171007,4,3,2,3,3,3,f,1,1185.592946
3,4,1,3,1,2,127,767.453609,683.986144,500.507981,600.843007,733.857309,834.116896,4,3,2,2,2,3,j,1,1235.667551
3,4,3,0,2,120,130,633.989452,617.291012,433.7371,350.38805,417.071124,650.710771,3,3,3,3,2,3,j,1,1686.174202
3,1,2,3,7,113,132,600.136533,517.438923,567.326475,1117.788172,1101.140437,400.392781,3,4,3,4,3,4,f,1,1502.592465
5,2,0,0,0,26,138,266.920894,300.26645,350.267161,367.078452,383.713819,333.679098,4,2,2,4,2,3,j,1,1369.260945
5,2,0,3,4,148,141,350.556862,300.096711,317.141122,283.553479,333.57676,500.492522,4,4,2,4,3,4,f,1,1419.14355
5,2,2,3,2,74,157,216.999333,183.317699,199.868352,217.229671,283.600783,200.205666,3,3,4,4,3,4,j,1,2319.981548
3,1,3,0,7,93,143,684.097139,500.64402,450.39411,467.026695,2502.686455,517.016894,3,3,2,3,3,4,f,1,1135.576467
5,2,1,2,5,96,158,250.211015,250.289855,266.91873,283.734039,283.557189,283.683952,4,3,2,3,3,4,f,1,2169.92469
5,2,1,0,0,8,159,400.309302,350.436591,366.951688,383.715056,450.459038,383.783384,4,3,2,3,2,2,j,1,1702.711251
5,2,3,3,8,176,162,216.918637,216.718289,250.23915,216.952338,233.591415,216.699739,3,3,2,3,3,2,f,1,834.444625
5,2,2,3,7,292,186,183.628424,183.526086,200.047985,333.782982,200.116313,166.839395,3,3,4,4,3,4,f,1,568.296678
5,2,1,1,0,312,242,200.199791,200.196081,200.198864,183.576173,200.147231,183.493313,4,4,2,3,3,4,j,1,935.484888
5,2,3,0,7,318,244,216.818772,183.666762,199.977492,200.290999,200.224217,166.8261,3,3,2,3,2,3,f,1,985.338739
5,2,3,1,2,337,245,333.609842,367.000229,267.017667,316.920368,317.102166,383.63065,3,4,3,3,2,3,j,1,1719.502136
5,2,1,2,1,319,246,184.083535,199.687482,200.624603,183.17424,199.655018,184.398898,4,3,4,3,3,2,j,1,1335.780896
5,2,2,1,6,238,247,233.667164,233.578739,250.232966,266.795677,250.388174,266.942846,3,2,3,4,3,3,f,1,768.593242
3,1,1,3,1,142,176,750.760116,517.175812,717.558637,1201.205241,1134.30667,350.338273,4,2,3,3,4,2,j,1,1202.224604
3,1,3,2,2,315,177,1234.648189,567.217026,500.517875,634.033046,517.053686,400.561283,3,3,2,3,3,3,j,1,701.806594
5,2,1,3,1,219,248,217.147429,200.135482,233.451357,250.328193,182.946066,234.065386,4,3,3,3,4,3,j,1,885.209626
5,2,2,0,1,226,253,166.21609,234.162778,266.862459,266.936044,250.163401,250.332522,3,3,2,4,2,3,j,1,1335.722461
3,4,0,2,0,300,183,533.785209,483.813869,1034.30061,567.396658,1001.078107,450.318361,4,4,3,3,3,3,j,1,1585.227002
5,2,3,1,8,277,279,200.122497,183.430859,183.38912,183.770028,200.114149,283.721054,3,3,4,3,3,3,f,1,801.997233
5,2,1,3,1,178,296,233.926874,249.453836,367.806568,233.609348,250.320155,216.800531,4,2,4,3,2,2,j,1,1369.150259
3,1,1,0,0,337,187,650.644298,400.411332,333.667659,350.253558,383.901491,383.624466,4,3,1,3,3,3,j,1,818.546649
3,1,3,1,2,238,191,600.61205,433.7034,383.76236,317.000755,934.334434,383.635288,3,2,1,3,3,3,j,1,1136.157105
3,1,3,2,8,249,193,583.923504,433.761525,400.441631,533.822001,433.849023,350.229751,3,3,3,3,3,4,f,1,1352.397713
3,1,0,0,3,242,194,834.229437,417.060612,483.782024,967.629285,417.087511,399.944781,4,3,3,4,3,3,f,1,1419.33184
5,2,2,0,6,192,297,266.92615,533.941344,233.557715,250.153507,300.336325,266.928005,3,3,2,4,3,4,f,1,1084.76849
3,4,1,2,5,312,206,450.51469,583.926596,450.444197,383.645181,400.386288,367.126993,4,3,3,2,3,4,f,1,1269.029803
3,4,3,1,8,328,207,599.940514,484.458507,350.367645,333.675697,434.110588,483.48212,3,3,2,2,3,3,f,1,1602.774138
5,2,3,3,2,310,309,220.151102,200.201956,200.199791,200.376642,200.130226,200.266574,3,3,2,3,3,4,j,1,902.105013
3,4,2,3,7,324,209,1084.90391,433.90282,383.587674,350.479258,366.916442,350.42948,3,4,3,3,3,2,f,1,1068.378301
5,2,1,1,5,251,317,216.871951,233.571937,216.896067,249.972019,250.515247,750.754551,4,4,3,3,3,4,f,1,1585.977998
3,4,3,3,2,226,213,567.109741,417.214274,416.960129,350.437828,467.16428,450.34897,3,3,3,4,3,4,j,1,1319.118939
3,1,3,3,2,187,214,767.352817,517.320817,383.617046,417.126467,483.849425,450.423791,3,3,2,3,3,3,j,1,852.352264
5,2,0,3,0,253,324,250.224,183.532269,216.880917,200.1967,216.833613,200.325009,4,3,4,4,4,4,j,1,1552.709427
5,2,0,3,4,303,326,166.828264,183.5771,183.467342,200.214941,200.191753,183.560095,4,3,4,4,3,3,f,1,1419.212497
5,2,0,2,0,200,345,266.930169,283.611295,283.624281,300.376827,300.185136,333.717127,4,3,2,4,3,4,j,1,1269.089784
5,2,3,2,8,344,348,300.21018,316.992098,350.427625,316.968291,300.318702,934.178917,3,3,3,3,3,4,f,1,701.725589
3,1,2,0,6,294,229,500.632889,433.7371,416.571491,383.906747,450.790787,366.969621,3,3,1,4,2,2,f,1,1002.033778
6,2,2,1,1,152,11,984.806333,367.209543,1167.719318,684.07797,467.193033,450.321144,3,3,2,4,3,2,j,1,835.286828
6,2,3,2,2,57,15,533.386677,717.773517,700.708081,533.808706,550.580421,684.078588,3,3,2,3,3,4,j,1,1151.391583
6,2,3,2,8,164,18,467.228898,483.804594,383.8075,416.990428,400.407621,383.347751,3,2,2,3,3,3,f,1,1035.491567
6,2,0,1,0,51,21,667.135279,767.47958,500.479846,450.431521,517.217551,383.660331,4,3,2,3,3,3,j,1,1668.583472
6,2,3,3,2,74,49,834.136065,750.600889,684.09683,517.178286,567.129837,433.837583,3,3,2,3,3,3,j,1,834.275195
6,2,0,2,0,9,50,467.256106,517.013802,467.289806,483.845715,433.708037,483.334642,4,3,4,4,3,4,j,1,1836.328143
6,2,2,3,7,45,57,467.11883,550.583822,600.60463,517.201165,450.436777,400.355989,3,3,2,4,3,4,f,1,1352.391529
6,2,1,0,4,154,77,500.641237,483.714932,433.739883,417.033095,383.854495,383.564486,4,2,2,3,4,3,f,1,1435.074608
6,2,3,0,2,28,93,600.395625,567.491576,467.133362,617.323476,583.818383,500.521585,3,3,4,3,4,4,j,1,1435.740579
6,2,2,2,1,143,103,667.1798,700.705608,533.894349,683.962955,683.977796,350.395471,3,3,4,4,3,2,j,1,1185.631284
3,4,0,1,3,197,254,784.024358,467.235391,467.077091,517.235793,450.442342,684.023554,4,4,2,4,3,2,f,1,1953.006362
3,1,1,1,0,278,262,1101.085094,500.613102,467.040917,383.85295,967.556937,400.458018,4,4,1,3,3,4,j,1,817.677857
3,4,1,2,1,228,263,617.461988,366.894799,533.838078,383.828834,383.643017,367.034239,4,3,3,2,3,4,j,1,902.639274
3,1,1,3,1,303,264,700.721067,366.950761,383.87552,517.11243,734.128459,433.777603,4,4,1,3,3,3,j,1,1018.794363
6,2,0,1,3,29,104,1334.659195,467.211275,500.444599,433.678665,417.159549,467.183758,4,3,2,4,3,3,f,1,1334.987543
6,2,1,3,5,0,112,567.379345,400.245921,400.408549,567.26804,433.777603,517.279078,4,3,2,3,3,3,f,1,1501.463653
3,4,2,2,1,256,268,600.599065,417.066796,350.354659,367.147089,433.641873,934.253429,3,4,3,4,3,3,j,1,1269.074016
3,4,2,1,1,233,272,533.866832,400.459563,467.138927,350.295297,433.868192,366.830181,3,4,3,4,3,2,j,1,1470.122503
6,2,2,2,6,70,121,1034.247431,500.557759,450.513144,483.74214,467.070908,383.790805,3,5,4,4,3,3,f,1,918.625984
3,4,0,1,0,284,275,583.891659,450.48068,483.805212,417.081018,617.18651,400.687119,4,4,2,2,4,4,j,1,1235.549445
3,1,0,1,3,341,277,467.133053,433.644965,350.447104,383.629722,817.508117,500.559923,4,2,3,4,3,5,f,1,1736.145542
6,2,0,0,0,39,138,667.313366,1501.463343,450.575598,533.741305,450.517782,366.997447,4,2,2,4,2,3,j,1,1419.174468
3,4,3,3,2,178,285,600.489925,617.267824,400.454926,433.722569,650.656974,433.854279,3,3,3,4,3,3,j,1,868.714626
3,1,0,3,4,240,286,684.029738,400.388452,350.432881,1251.18431,567.217953,433.772965,4,3,3,4,3,3,f,1,1452.644623
3,4,3,1,2,308,287,616.896809,450.827888,984.304845,433.900656,450.313724,383.699597,3,3,3,4,2,4,j,1,1868.856848
3,4,3,0,7,322,291,884.077723,400.535003,417.08411,350.345693,433.678665,366.598915,3,3,3,4,3,4,f,1,1085.583176
3,4,2,0,1,213,294,517.181068,684.012115,483.731009,400.500375,400.412259,400.45709,3,4,3,3,2,2,j,1,950.772545
6,2,0,3,4,174,141,550.542702,500.457585,483.835512,383.418863,467.45027,483.855609,4,4,2,4,3,4,f,1,1102.254099
6,2,2,3,2,137,157,383.664351,600.592572,1017.670189,500.536734,633.946167,450.528294,3,3,4,4,3,4,j,1,952.109434
3,4,1,1,5,323,305,550.551359,417.08009,467.052357,366.519765,384.314863,467.138618,4,3,2,4,3,3,f,1,1852.958872
3,1,1,3,5,291,308,700.793724,533.857866,467.120685,450.581782,967.631449,367.021563,4,2,3,3,3,3,f,1,1085.580084
6,2,1,0,0,116,159,1184.543593,483.767493,467.18314,650.643679,517.237648,800.789581,4,3,2,3,2,2,j,1,1452.846826
6,2,3,3,8,117,162,1417.993405,800.9216,750.765063,834.093398,951.044932,900.804298,3,3,2,3,3,2,f,1,2153.344666
6,2,0,2,3,199,181,934.13625,383.839655,367.039186,316.565122,334.063098,333.705997,4,3,4,4,3,2,f,1,1052.159707
6,2,2,3,7,295,186,633.900409,517.238266,350.286949,433.775748,333.750828,316.90089,3,3,4,4,3,4,f,1,918.691221
6,2,1,1,0,316,242,817.445973,500.537353,450.400912,417.081945,333.722074,383.663732,4,4,2,3,3,4,j,1,818.564582
6,2,3,0,7,186,244,1117.826819,467.075545,467.133362,400.185013,450.741318,416.995994,3,3,2,3,2,3,f,1,985.580208
6,2,3,1,2,286,245,600.238872,750.833392,700.944912,417.099878,383.742264,316.979731,3,4,3,3,2,3,j,1,1052.092615
6,2,1,2,1,308,246,734.059203,517.185706,1418.083994,817.528832,717.160724,1051.27391,4,3,4,3,3,2,j,1,1285.890871
3,1,1,2,5,344,329,350.342292,483.803976,400.410095,433.772347,800.814006,367.021254,4,3,3,3,3,3,f,1,952.064913
3,4,0,2,0,245,330,617.258858,383.800698,617.181254,383.927152,733.798256,500.49716,4,4,3,3,5,3,j,1,1319.225606
3,1,2,1,6,320,332,533.892494,433.633525,350.383722,450.472023,433.896018,467.05514,3,3,2,4,4,4,f,1,1085.460123
3,4,3,2,8,262,337,900.880974,533.855083,717.381169,467.133362,400.526037,400.29508,3,3,3,2,4,4,f,1,1002.581334
3,4,2,3,7,180,338,550.566818,650.647699,550.463243,449.887675,534.544552,483.653096,3,4,3,4,3,4,f,1,1352.38009
3,1,0,2,0,331,339,667.378912,350.320031,383.822032,350.22635,1201.247598,450.588893,4,2,1,4,3,4,j,1,2286.613422
