SubjectNo,Subject,Condition,pType,trialsequence,stimulusNo,word1,word2,word3,word4,word5,word6,wl1,wl2,wl3,wl4,wl5,wl6,probeAns,probeACC,probeRT
9,6,3,0,190,156,750.661334,817.4560625,600.6949727,683.3141024,534.5192205,650.6734537,3,3,3,2,3,3,j,1,1319.263523
9,6,3,1,191,170,884.2208008,750.8183969,784.0978095,700.7409785,817.4041205,1034.340206,3,3,3,2,3,3,j,1,835.3937024
9,6,4,2,193,160,1017.809021,750.7005996,900.924198,1234.497145,684.0848858,950.949365,3,3,3,3,3,3,f,1,1152.526364
9,6,4,1,194,186,934.1813496,850.9052144,1201.186196,567.256333,984.3048357,500.5070537,3,3,3,3,3,3,j,1,1285.866932
9,6,3,4,195,189,1184.517427,884.1351582,666.8441355,534.3494811,633.8782305,851.0019874,3,3,3,2,3,3,f,1,1603.037313
9,6,4,6,196,184,734.2661883,867.4577321,617.3028335,600.5289435,767.4828374,500.4650053,3,3,3,3,3,3,f,1,1002.841355
10,7,1,1,0,38,984.3459565,700.7066596,884.257593,1518.163031,850.8362675,734.0979949,3,3,2,3,3,3,j,1,1451.79497
10,7,1,3,1,15,1017.834683,900.8824588,967.7745788,783.9577512,1985.514963,583.7309374,3,3,2,3,3,3,f,1,2787.404788
10,7,2,1,4,86,950.9929593,1518.183746,1751.736968,817.4266906,750.8431312,934.177021,3,3,3,3,3,3,j,1,1253.676448
10,7,3,0,6,40,1217.803023,734.122111,1067.804507,1100.981582,650.4069413,650.9523334,3,3,3,2,3,3,j,1,3004.272854
10,7,3,4,8,56,917.5014501,867.6030464,1167.792697,884.2668685,700.6896548,483.8008739,3,3,3,2,3,3,f,1,2403.687022
10,7,1,0,9,94,1384.713941,1568.225609,950.9923409,1034.363703,1167.797953,667.0135655,3,3,2,3,3,3,j,1,3654.929922
10,7,2,1,10,92,868.024148,1101.25706,2335.759152,1017.522103,1034.40637,800.7835834,3,3,3,3,3,3,j,1,1519.556192
10,7,3,7,11,32,1017.748113,1384.68797,1017.673601,800.6339406,850.9747798,717.4555059,3,3,3,2,3,3,f,1,2370.759764
10,7,4,1,14,31,884.0835253,800.3964911,1218.160434,1868.528728,1101.317041,900.666652,3,3,3,3,3,3,j,1,2086.671849
10,7,3,2,15,65,851.2972533,784.0560703,1084.423189,1368.034351,884.1969941,784.111104,3,3,3,2,3,3,f,1,3054.517848
10,7,1,1,16,19,700.721191,1935.184326,1184.602142,1734.392952,934.8763842,1034.428631,3,3,2,3,3,3,j,1,1970.383122
10,7,1,1,18,16,934.326973,1234.584643,984.272372,1151.233686,750.7531601,633.2768772,3,3,2,3,3,3,j,1,1919.085065
10,7,4,1,19,10,1217.751081,934.3990118,1017.637736,1167.904001,1434.7422,867.5059641,3,3,3,3,3,3,j,1,2252.572679
10,7,3,4,20,99,933.8137356,951.2106215,1368.051047,767.483765,1134.456086,1150.782903,3,3,3,2,3,3,f,1,3655.110482
10,7,2,6,21,98,850.1975036,1051.75255,734.073879,850.7979293,1518.094084,667.4393052,3,3,3,3,3,3,f,1,1903.179968
10,7,3,0,22,52,1251.415422,816.8485258,717.7847817,700.7360316,1485.171465,950.2861761,3,3,3,2,3,3,j,1,3270.719324
10,7,4,2,26,27,1334.669914,750.8935274,1167.631305,1034.471298,784.0369011,633.9768586,3,3,3,3,3,3,f,1,1319.431717
10,7,2,1,29,23,667.3394402,817.4820335,1368.039916,1101.138335,1167.767035,567.3565068,3,3,3,3,3,3,j,1,1018.955766
10,7,1,1,33,43,867.4744277,1668.348601,867.3362248,834.3666096,1518.163959,1167.794861,3,3,2,3,3,3,j,1,1135.822966
10,7,2,4,37,73,967.6685303,1084.414532,1067.670324,1735.048411,600.6637455,700.6816161,3,3,3,3,3,3,f,1,1619.464613
10,7,4,0,38,80,1518.238471,967.4477766,1034.458003,1835.137084,1317.975483,600.590161,3,3,3,3,3,3,j,1,2887.58405
10,7,4,0,39,95,1067.655792,867.694254,1918.553896,800.8410905,650.7454927,466.9583461,3,3,3,3,3,3,j,1,1819.804277
10,7,3,1,40,63,834.6241557,650.6474828,1484.784063,1167.787131,884.3144821,683.983475,3,3,3,2,3,3,j,1,2136.75947
10,7,2,7,41,8,617.3343698,1151.118053,1117.770931,800.8407813,583.8880006,667.3706674,3,3,3,3,3,3,f,1,1869.820478
10,7,3,1,44,66,734.0958307,850.821736,1151.119908,950.9883218,1868.462255,500.6016623,3,3,3,2,3,3,j,1,1601.69764
10,7,1,7,48,26,784.0066017,1234.727174,833.9226288,867.797829,1801.757497,734.0472895,3,3,2,3,3,3,f,1,2386.022078
10,7,2,1,49,6,750.5828023,884.2773808,1451.510525,950.8606307,884.3200472,750.6808122,3,3,3,3,3,3,j,1,1219.293266
10,7,4,1,51,45,833.6941453,800.5210904,1384.813497,1919.438457,2251.960504,883.9558344,3,3,3,3,3,3,j,1,1719.817943
10,7,2,0,52,28,767.5452917,717.1055155,1218.088086,1051.02567,2202.203705,1301.288164,3,3,3,3,3,3,j,1,2854.177256
10,7,1,6,53,51,633.84453,684.1420839,684.0453108,1885.168744,884.2226558,750.8765226,3,3,2,3,3,3,f,1,2936.779381
10,7,4,6,59,60,717.4184045,1150.990362,1368.1741,1051.025052,1785.309482,1368.046409,3,3,3,3,3,3,f,1,1936.578105
10,7,2,2,60,90,550.5560276,600.6043833,1618.308284,800.7130905,984.3434831,600.6535427,3,3,3,3,3,3,f,1,2838.167966
10,7,1,1,63,88,583.9680778,517.1878808,650.2736851,650.8719467,784.2823893,1151.146807,3,3,2,3,3,3,j,1,1586.32495
10,7,1,5,65,57,650.6539753,734.1208742,583.8549184,900.9396569,800.755139,417.0472659,3,3,2,3,3,3,f,1,1602.962183
10,7,4,0,66,3,734.7444883,700.1390068,733.9814345,900.8685458,800.770907,500.5574499,3,3,3,3,3,3,j,1,2119.223454
10,7,4,3,68,55,800.7511194,867.5606889,984.2912317,950.9938869,617.2762441,417.0636525,3,3,3,3,3,3,f,1,1768.956385
10,7,2,0,70,59,650.4483714,584.0308412,984.4448939,817.2640624,716.5573409,2069.319175,3,3,3,3,3,3,j,1,1803.240011
10,7,2,1,71,81,583.9359232,733.9322749,1101.121949,667.3746866,834.2219139,1251.169933,3,3,3,3,3,3,j,1,935.6045006
10,7,1,2,75,53,800.8973612,1134.418675,750.6675175,1384.69199,1268.021118,733.9801977,3,3,2,3,3,3,f,1,1636.376706
10,7,2,1,76,37,1384.745787,1368.225733,1050.828105,784.1710849,1251.270417,583.8948025,3,3,3,3,3,3,j,1,1337.230535
10,7,3,3,77,77,834.1715178,1000.963402,1117.817307,650.583792,1001.11088,767.4633593,3,3,3,2,3,3,f,1,1753.244525
10,7,2,6,79,13,884.2028684,767.4463543,1685.002838,767.4735622,817.5092414,617.8550271,3,3,3,3,3,3,f,1,2186.929951
10,7,2,0,81,68,1117.950564,917.4767158,1167.875557,734.0194634,1151.255329,734.1514828,3,3,3,3,3,3,j,1,3004.34211
10,7,2,7,85,11,617.2870654,1017.772847,1601.515225,850.8192624,850.9101614,433.8050787,3,3,3,3,3,3,f,1,1936.715999
10,7,4,1,87,24,600.5413106,1051.155217,1267.722451,750.8786868,1968.591739,567.1876951,3,3,3,3,3,3,j,1,1635.541923
10,7,2,7,88,21,667.3938558,784.1630462,550.4138053,1218.022231,1468.035835,1101.165543,3,3,3,3,3,3,f,1,1751.626591
10,7,4,4,89,48,684.119514,1618.340129,750.3261839,1702.069212,1084.397528,600.514103,3,3,3,3,3,3,f,1,2320.174674
10,7,2,0,90,61,550.5816895,684.0032623,1184.524847,817.4875989,700.5910268,684.0709725,3,3,3,3,3,3,j,1,2570.457882
10,7,3,0,94,75,700.4265434,1601.91994,1084.485334,584.0320778,1701.650892,366.951297,3,3,3,2,3,3,j,1,2653.897882
10,7,3,1,97,47,616.8307171,1218.311932,1434.737872,867.6361283,1617.881617,667.7014888,3,3,3,2,3,3,j,1,1736.401069
10,7,1,6,99,62,617.1837994,767.3301031,801.0191778,1384.572028,1517.496132,517.5162288,3,3,2,3,3,3,f,1,2168.982418
10,7,2,0,100,149,984.3274059,1017.713485,1267.809021,984.3573961,917.703653,734.008024,3,3,3,3,3,3,j,1,2937.576754
10,7,4,1,102,186,950.8952589,734.1820917,1217.823738,1151.210189,817.4399852,500.5169474,3,3,3,3,3,3,j,1,1169.226978
10,7,3,3,104,164,1568.189744,1751.779635,1017.77934,1117.792264,1418.144851,784.0600896,3,3,3,2,3,3,f,1,1202.528033
10,7,1,1,107,101,1251.22775,684.1961902,733.9975117,1334.55088,1168.032001,867.3284953,3,3,2,3,3,3,j,1,2304.308533
10,7,1,3,108,153,667.3317107,767.474799,734.0392508,950.9592589,817.5324297,717.3225591,3,3,2,3,3,3,f,1,2153.718867
10,7,4,7,109,100,683.9707985,1101.169253,950.8615583,1384.77856,1284.553848,800.8095543,3,3,3,3,3,3,f,1,1602.848405
10,7,2,4,112,163,1000.955981,584.0125997,1051.045149,750.775421,767.1146051,667.6282135,3,3,3,3,3,3,f,1,2487.18422
10,7,4,0,113,110,884.2059602,700.6967659,867.5557419,1501.517141,1351.199244,667.4396142,3,3,3,3,3,3,j,1,1536.197135
10,7,3,0,115,113,650.6681978,767.4349146,1151.223483,683.9170016,717.3435832,1418.254301,3,3,3,2,3,3,j,1,2185.784134
10,7,1,1,117,188,567.5837535,783.9058093,1551.567971,1084.434011,950.9564764,1468.132608,3,3,2,3,3,3,j,1,1052.395334
10,7,1,7,119,140,1034.451819,1067.593647,634.0634287,1001.111189,767.3662771,650.5482362,3,3,2,3,3,3,f,1,1970.170716
10,7,4,4,120,198,867.2335772,1902.184721,1184.52763,1034.371124,1951.966564,483.7949995,3,3,3,3,3,3,f,1,2353.808406
10,7,2,0,121,181,1651.66901,717.4700375,900.8425747,984.3082365,1234.784991,633.447235,3,3,3,3,3,3,j,1,1970.25574
10,7,2,1,122,157,683.7540641,1334.664967,667.6022424,950.9540028,1134.382501,717.4437572,3,3,3,3,3,3,j,1,985.6185375
10,7,2,1,123,167,667.3746868,617.2589299,1117.812979,1151.099193,1217.848782,617.4054809,3,3,3,3,3,3,j,1,935.6097567
10,7,2,6,124,111,717.431081,784.0641087,1384.762173,1000.996793,1384.747023,1334.711653,3,3,3,3,3,3,f,1,1903.175949
10,7,2,0,125,115,650.7213765,1234.556198,634.0093224,817.4384392,1418.084871,734.0479079,3,3,3,3,3,3,j,1,2170.632506
10,7,4,6,126,184,617.3133454,717.3318346,1768.487978,850.7521707,1935.336133,900.9096667,3,3,3,3,3,3,f,1,1969.919663
10,7,1,2,127,190,600.6458132,750.6183581,634.0962015,917.6594405,1151.08157,500.4371791,3,3,2,3,3,3,f,1,1619.569116
10,7,2,3,128,123,1234.508585,750.796136,734.042652,767.4893301,1384.649632,567.2853957,3,3,3,3,3,3,f,1,1519.471168
10,7,2,1,129,148,684.016248,717.3896509,1201.187742,834.2509768,567.1889319,750.8737398,3,3,3,3,3,3,j,1,1486.163002
10,7,4,2,130,134,700.6451329,734.0624395,1134.455468,900.8397921,917.325218,584.2110927,3,3,3,3,3,3,f,1,1903.650848
10,7,4,1,131,158,633.9796411,884.1128973,817.5194443,1735.017493,1084.465238,517.1764409,3,3,3,3,3,3,j,1,1186.441757
10,7,4,0,132,108,884.2566656,917.5193824,1117.658389,684.1866055,817.4668839,583.8904739,3,3,3,3,3,3,j,1,1853.301043
10,7,2,0,133,116,1084.361663,734.0766615,817.4857439,834.2008896,800.8222308,884.1512357,3,3,3,3,3,3,j,1,2203.426508
10,7,4,7,135,142,884.2483177,1418.260176,834.0107445,717.3862499,717.3813032,734.0887194,3,3,3,3,3,3,f,1,2603.881062
10,7,1,7,136,137,884.1833903,984.2587679,850.9985865,1034.225191,884.2016316,650.6533572,3,3,2,3,3,3,f,1,1269.230008
10,7,4,0,138,199,717.4032549,684.0264509,934.2611178,1134.421149,784.0882249,534.0548335,3,3,3,3,3,3,j,1,1652.889031
10,7,3,0,139,156,717.3707909,784.107703,1301.260647,500.5423001,1051.01083,1234.572585,3,3,3,2,3,3,j,1,2236.932857
10,7,4,1,140,182,1017.725543,867.4849398,767.4296587,867.6995102,1117.541829,1184.601833,3,3,3,3,3,3,j,1,1352.65053
10,7,4,0,141,180,850.7979293,800.8741727,633.99139,1217.885574,1017.663089,684.0196489,3,3,3,3,3,3,j,1,1569.536838
10,7,2,2,143,124,583.9201552,734.0191542,1001.01287,850.8149341,800.8104819,800.770598,3,3,3,3,3,3,f,1,2136.748958
10,7,1,1,144,187,950.9444183,600.6065474,600.576557,1468.118386,1651.658807,483.8324101,3,3,2,3,3,3,j,1,1903.260973
10,7,2,2,145,127,600.7261996,1167.818049,950.8862926,800.7842016,1001.007615,1901.922537,3,3,3,3,3,3,f,1,2119.845831
10,7,1,4,148,136,734.0921205,1084.361663,533.8637608,1251.230223,1201.221752,533.9039541,3,3,2,3,3,3,f,1,1586.223848
10,7,3,7,149,174,784.1228528,1234.473648,633.9360469,533.879529,917.7098367,567.228816,3,3,3,2,3,3,f,1,1936.498646
10,7,1,7,153,166,1017.708538,734.0553284,784.109249,1067.742671,1117.789172,734.1057244,3,3,2,3,3,3,f,1,1486.06561
10,7,1,1,156,103,650.6675794,900.8741109,1117.776496,1017.664944,867.5087467,1051.111313,3,3,2,3,3,3,j,1,951.2888438
10,7,1,0,157,131,1735.074691,734.0785165,767.4862384,784.1713941,800.6902114,533.9611522,3,3,2,3,3,3,j,1,2052.348957
10,7,4,7,158,132,1001.015344,1368.061868,600.6121126,1801.796763,884.1128973,634.0269456,3,3,3,3,3,3,f,1,2186.848946
10,7,4,1,160,146,600.640557,1034.443472,517.1235714,633.9904626,734.0169898,517.1705668,3,3,3,3,3,3,j,1,1336.018244
10,7,4,0,161,114,517.1696392,884.4035256,1167.520928,483.9699948,734.0460529,483.8376662,3,3,3,3,3,3,j,1,2069.999369
10,7,1,2,163,178,767.4918037,934.1875331,650.7590965,784.0134033,684.2017556,700.5505241,3,3,2,3,3,3,f,1,1936.657564
10,7,3,1,164,170,650.6137822,900.8598889,517.1758225,533.9209591,1184.569987,1684.956771,3,3,3,2,3,3,j,1,1201.445597
10,7,2,4,165,177,583.8805803,867.3689978,767.6102193,617.2654226,617.1300025,867.7718581,3,3,3,3,3,3,f,1,1636.309924
10,7,3,2,168,135,684.1247699,1250.992774,517.3350498,517.0734846,1067.777918,1651.78588,3,3,3,2,3,3,f,1,2153.43906
10,7,2,3,169,162,1217.804569,700.7276837,850.8189535,734.2566038,1017.597852,1284.565907,3,3,3,3,3,3,f,1,1486.549785
10,7,3,1,170,152,867.5019448,1034.412244,617.23636,533.8940604,1267.829118,467.3021531,3,3,3,2,3,3,j,1,1302.55116
10,7,2,5,171,147,767.5391079,1134.539874,1067.619309,634.0739408,667.2191697,600.612731,3,3,3,3,3,3,f,1,2153.537997
10,7,3,0,173,151,1001.04688,784.0832779,483.8073668,433.7682864,1151.171232,483.8379754,3,3,3,2,3,3,j,1,1686.341274
10,7,3,0,174,121,650.5655502,617.3028334,734.058111,450.5619637,800.6787717,750.7058557,3,3,3,2,3,3,j,1,2452.784033
10,7,3,3,176,183,1568.231174,650.6048159,567.2887967,1234.572585,934.2314366,1685.042722,3,3,3,2,3,3,f,1,2286.829406
10,7,4,7,180,120,650.7003522,600.5001899,417.1833049,533.4927461,584.3978366,967.5785594,3,3,3,3,3,3,f,1,1619.766681
10,7,2,1,183,145,667.4071506,1267.873949,1151.000565,784.2632202,1835.188717,984.2776279,3,3,3,3,3,3,j,1,1119.064227
10,7,3,1,184,129,800.7427717,1735.153532,567.259734,550.4713124,934.3003836,483.8144777,3,3,3,2,3,3,j,1,1152.442885
10,7,2,5,185,185,750.8162328,917.5305129,767.4581031,817.4508065,567.2343811,1034.349481,3,3,3,3,3,3,f,1,1969.972842
10,7,4,2,187,160,634.0513709,767.2970209,433.8724797,583.8372952,917.5966771,600.6043833,3,3,3,3,3,3,f,1,2503.839076
10,7,1,6,189,107,767.4253301,850.9472627,1084.336929,850.8956297,1768.482723,1468.068299,3,3,2,3,3,3,f,1,1719.623778
10,7,4,1,193,102,1284.67752,1117.694872,917.5283485,1201.231027,734.1616859,550.4577085,3,3,3,3,3,3,j,1,1286.079647
10,7,1,1,195,141,500.5695079,533.7873935,1067.85645,967.5930906,550.5152158,1201.264109,3,3,2,3,3,3,j,1,1585.328775
10,7,4,3,197,112,734.1703428,1084.375576,550.6413609,850.7425862,634.0875446,750.7661458,3,3,3,3,3,3,f,1,1986.668819
10,7,1,7,199,105,750.927537,817.7825557,566.8915017,1150.963464,984.3722368,667.506397,3,3,2,3,3,3,f,1,1368.58098
11,8,2,0,1,59,934.2669923,934.2669923,934.2669923,934.2669923,934.2669923,934.2669923,3,3,3,3,3,3,j,1,1269.322144
11,8,4,2,2,27,934.0694267,934.0694267,934.0694267,934.0694267,934.0694267,934.0694267,3,3,3,3,3,3,f,1,1319.261977
11,8,1,1,5,19,1301.192318,1301.192318,1301.192318,1301.192318,1301.192318,1301.192318,3,3,2,3,3,3,j,1,1186.022511
11,8,3,0,6,75,1001.072851,1001.072851,1001.072851,1001.072851,1001.072851,1001.072851,3,3,3,2,3,3,j,1,2203.403319
11,8,3,1,7,66,1084.516252,1084.516252,1084.516252,1084.516252,1084.516252,1084.516252,3,3,3,2,3,3,j,1,1636.769054
11,8,4,1,8,24,884.374772,884.374772,884.374772,884.374772,884.374772,884.374772,3,3,3,3,3,3,j,1,1035.836941
11,8,3,1,9,33,1034.262293,1034.262293,1034.262293,1034.262293,1034.262293,1034.262293,3,3,3,2,3,3,j,1,1052.36658
11,8,3,1,10,4,950.4166496,950.4166496,950.4166496,950.4166496,950.4166496,950.4166496,3,3,3,2,3,3,j,1,1302.571875
11,8,1,1,11,38,1167.833508,1167.833508,1167.833508,1167.833508,1167.833508,1167.833508,3,3,2,3,3,3,j,1,1119.246642
11,8,2,0,12,61,1034.342061,1034.342061,1034.342061,1034.342061,1034.342061,1034.342061,3,3,3,3,3,3,j,1,2036.589483
11,8,2,6,15,98,817.4260722,817.4260722,817.4260722,817.4260722,817.4260722,817.4260722,3,3,3,3,3,3,f,1,1452.823608
11,8,3,1,16,47,1050.738443,1050.738443,1050.738443,1050.738443,1050.738443,1050.738443,3,3,3,2,3,3,j,1,1469.477228
11,8,1,3,25,15,934.3325382,934.3325382,934.3325382,934.3325382,934.3325382,934.3325382,3,3,2,3,3,3,f,1,1536.104072
11,8,1,1,26,43,901.2788263,901.2788263,901.2788263,901.2788263,901.2788263,901.2788263,3,3,2,3,3,3,j,1,1185.841023
11,8,3,2,27,0,1017.720905,1017.720905,1017.720905,1017.720905,1017.720905,1017.720905,3,3,3,2,3,3,f,1,1786.562894
11,8,3,3,29,77,1034.483665,1034.483665,1034.483665,1034.483665,1034.483665,1034.483665,3,3,3,2,3,3,f,1,1819.823446
11,8,4,1,31,45,800.732878,800.732878,800.732878,800.732878,800.732878,800.732878,3,3,3,3,3,3,j,1,1470.65118
11,8,3,2,34,65,817.2900334,817.2900334,817.2900334,817.2900334,817.2900334,817.2900334,3,3,3,2,3,3,f,1,1419.42207
11,8,4,1,36,10,767.4438809,767.4438809,767.4438809,767.4438809,767.4438809,767.4438809,3,3,3,3,3,3,j,1,2320.218268
11,8,2,7,37,74,867.4772104,867.4772104,867.4772104,867.4772104,867.4772104,867.4772104,3,3,3,3,3,3,f,1,1869.83872
11,8,2,1,38,37,850.8223543,850.8223543,850.8223543,850.8223543,850.8223543,850.8223543,3,3,3,3,3,3,j,1,1136.007237
11,8,4,0,39,95,1017.799746,1017.799746,1017.799746,1017.799746,1017.799746,1017.799746,3,3,3,3,3,3,j,1,2870.348865
11,8,3,6,40,41,934.2642095,934.2642095,934.2642095,934.2642095,934.2642095,934.2642095,3,3,3,2,3,3,f,1,1119.075975
11,8,1,6,41,51,767.426876,767.426876,767.426876,767.426876,767.426876,767.426876,3,3,2,3,3,3,f,1,1136.08144
11,8,2,1,42,6,817.4282365,817.4282365,817.4282365,817.4282365,817.4282365,817.4282365,3,3,3,3,3,3,j,1,1085.76379
11,8,4,7,43,54,967.5167236,967.5167236,967.5167236,967.5167236,967.5167236,967.5167236,3,3,3,3,3,3,f,1,1753.165066
11,8,2,1,44,86,1167.831344,1167.831344,1167.831344,1167.831344,1167.831344,1167.831344,3,3,3,3,3,3,j,1,1018.976172
11,8,2,1,46,23,667.3861262,667.3861262,667.3861262,667.3861262,667.3861262,667.3861262,3,3,3,3,3,3,j,1,1436.098878
11,8,1,7,47,26,1101.200171,1101.200171,1101.200171,1101.200171,1101.200171,1101.200171,3,3,2,3,3,3,f,1,868.8712986
11,8,2,1,49,81,1017.786142,1017.786142,1017.786142,1017.786142,1017.786142,1017.786142,3,3,3,3,3,3,j,1,1535.124284
11,8,4,4,50,35,934.2029921,934.2029921,934.2029921,934.2029921,934.2029921,934.2029921,3,3,3,3,3,3,f,1,1352.648366
11,8,1,6,51,62,1134.474018,1134.474018,1134.474018,1134.474018,1134.474018,1134.474018,3,3,2,3,3,3,f,1,1052.341227
11,8,4,5,52,20,951.5531918,951.5531918,951.5531918,951.5531918,951.5531918,951.5531918,3,3,3,3,3,3,f,1,2887.553442
11,8,2,2,54,90,1067.719483,1067.719483,1067.719483,1067.719483,1067.719483,1067.719483,3,3,3,3,3,3,f,1,1484.682962
11,8,3,1,56,67,950.9938869,950.9938869,950.9938869,950.9938869,950.9938869,950.9938869,3,3,3,2,3,3,j,1,1419.182766
11,8,2,7,58,8,900.8997729,900.8997729,900.8997729,900.8997729,900.8997729,900.8997729,3,3,3,3,3,3,f,1,1235.780238
11,8,4,0,64,7,1117.661481,1117.661481,1117.661481,1117.661481,1117.661481,1117.661481,3,3,3,3,3,3,j,1,2436.097332
11,8,2,1,65,92,867.5087467,867.5087467,867.5087467,867.5087467,867.5087467,867.5087467,3,3,3,3,3,3,j,1,1202.525251
11,8,2,7,68,21,1184.448789,1184.448789,1184.448789,1184.448789,1184.448789,1184.448789,3,3,3,3,3,3,f,1,902.2743828
11,8,4,1,69,31,984.3539951,984.3539951,984.3539951,984.3539951,984.3539951,984.3539951,3,3,3,3,3,3,j,1,1586.216428
11,8,1,1,70,88,1217.93999,1217.93999,1217.93999,1217.93999,1217.93999,1217.93999,3,3,2,3,3,3,j,1,952.3029509
11,8,4,0,71,3,950.8977323,950.8977323,950.8977323,950.8977323,950.8977323,950.8977323,3,3,3,3,3,3,j,1,2520.578338
11,8,2,0,72,28,917.6347062,917.6347062,917.6347062,917.6347062,917.6347062,917.6347062,3,3,3,3,3,3,j,1,1852.163264
11,8,1,0,73,50,817.4993477,817.4993477,817.4993477,817.4993477,817.4993477,817.4993477,3,3,2,3,3,3,j,1,1886.004764
11,8,1,3,74,58,1117.848225,1117.848225,1117.848225,1117.848225,1117.848225,1117.848225,3,3,2,3,3,3,f,1,1436.226878
11,8,4,0,75,80,951.0121285,951.0121285,951.0121285,951.0121285,951.0121285,951.0121285,3,3,3,3,3,3,j,1,1935.553177
11,8,2,6,76,13,917.6096626,917.6096626,917.6096626,917.6096626,917.6096626,917.6096626,3,3,3,3,3,3,f,1,1302.872706
11,8,1,1,77,16,851.2128475,851.2128475,851.2128475,851.2128475,851.2128475,851.2128475,3,3,2,3,3,3,j,1,1318.369377
11,8,1,2,78,53,867.5223505,867.5223505,867.5223505,867.5223505,867.5223505,867.5223505,3,3,2,3,3,3,f,1,1385.870271
11,8,3,1,79,97,1351.25335,1351.25335,1351.25335,1351.25335,1351.25335,1351.25335,3,3,3,2,3,3,j,1,1552.883218
11,8,2,7,80,11,1017.756461,1017.756461,1017.756461,1017.756461,1017.756461,1017.756461,3,3,3,3,3,3,f,1,1352.659805
11,8,4,5,81,5,900.8014539,900.8014539,900.8014539,900.8014539,900.8014539,900.8014539,3,3,3,3,3,3,f,1,1602.752559
11,8,2,4,82,73,784.1268723,784.1268723,784.1268723,784.1268723,784.1268723,784.1268723,3,3,3,3,3,3,f,1,1235.953687
11,8,3,4,85,99,934.2246347,934.2246347,934.2246347,934.2246347,934.2246347,934.2246347,3,3,3,2,3,3,f,1,1202.580594
11,8,4,6,86,60,917.6186289,917.6186289,917.6186289,917.6186289,917.6186289,917.6186289,3,3,3,3,3,3,f,1,2252.535577
11,8,1,0,88,96,1034.354428,1034.354428,1034.354428,1034.354428,1034.354428,1034.354428,3,3,2,3,3,3,j,1,2170.098863
11,8,1,4,95,25,950.9657517,950.9657517,950.9657517,950.9657517,950.9657517,950.9657517,3,3,2,3,3,3,f,1,1135.765459
11,8,3,1,96,63,1017.733891,1017.733891,1017.733891,1017.733891,1017.733891,1017.733891,3,3,3,2,3,3,j,1,1302.64546
11,8,1,5,97,57,1618.196979,1618.196979,1618.196979,1618.196979,1618.196979,1618.196979,3,3,2,3,3,3,f,1,1452.744459
11,8,4,4,101,198,867.7041478,800.9236414,817.3416663,950.8779448,817.6066327,733.8846613,3,3,3,3,3,3,f,1,1218.845266
11,8,1,1,102,101,884.0235445,667.511653,1301.284763,1217.924531,934.2614269,784.0569977,3,3,2,3,3,3,j,1,818.7394647
11,8,4,0,104,199,851.4734855,767.2967117,901.1332029,900.810111,934.3714947,850.8758423,3,3,3,3,3,3,j,1,2103.234878
11,8,4,7,106,142,1151.002111,834.2890057,800.7412257,1000.746977,1051.34969,884.0791967,3,3,3,3,3,3,f,1,1953.355396
11,8,1,1,109,187,1201.108592,900.9124491,901.0342658,1217.791584,1034.368341,984.3651255,3,3,2,3,3,3,j,1,1518.676269
11,8,2,1,110,167,850.8328665,851.1364802,867.4772105,901.0058212,1000.912696,1334.685373,3,3,3,3,3,3,j,1,1102.387419
11,8,2,2,111,127,1101.523263,1000.457276,1268.414394,1100.621388,1085.074011,984.2204298,3,3,3,3,3,3,f,1,1684.657485
11,8,2,2,112,124,784.17294,750.7284258,1134.060955,1184.923998,1051.070501,1367.859974,3,3,3,3,3,3,f,1,1452.80784
11,8,1,2,114,178,1017.857563,834.1606964,984.3029807,1101.149775,1484.831058,800.814192,3,3,2,3,3,3,f,1,1851.921177
11,8,1,7,118,166,967.6388492,950.9941961,1034.3535,1267.991746,884.1113515,1501.504465,3,3,2,3,3,3,f,1,1269.241757
11,8,2,3,119,162,917.4522907,917.5271118,1001.104078,1134.506173,934.1226055,967.8858833,3,3,3,3,3,3,f,1,1002.388099
11,8,4,6,123,184,984.1381882,1034.499124,817.4916181,867.5551235,1084.335073,750.7636723,3,3,3,3,3,3,f,1,1185.812887
